productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
523606,Crustle - 007/182,Crustle 007 182,https://tcgplayer-cdn.tcgplayer.com/product/523606_200w.jpg,3,23286,https://cpt.tcgcsv.com/8sc6,2025-02-07T20:23:43.887,1,,,0.01,0.1,4.95,0.05,,Normal,007/182,Common,Grass,130,Stage 1,[2] Confront (50),Rx2,None,3,"[2G] Crag Bash (100)
<br>During your opponent's next turn, this Pokemon takes 100 less damage from attacks from Evolution Pokemon (after applying Weakness and Resistance)."
523607,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/523607_200w.jpg,3,23286,https://cpt.tcgcsv.com/9sc6,2024-11-16T08:27:31.447,1,,,0.01,0.1,4.95,0.04,,Normal,008/182,Common,Grass,60,Basic,"[G] Quick Blow (10+)
<br> Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,1,
523607,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/523607_200w.jpg,3,23286,https://cpt.tcgcsv.com/9sc6,2024-11-16T08:27:31.447,1,,,0.01,0.13,4.95,0.07,0.07,Reverse Holofoil,008/182,Common,Grass,60,Basic,"[G] Quick Blow (10+)
<br> Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,1,
523608,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/523608_200w.jpg,3,23286,https://cpt.tcgcsv.com/bsc6,2024-04-01T18:20:45.607,1,,,0.01,0.16,4.95,0.16,0.16,Reverse Holofoil,009/182,Uncommon,Grass,90,Stage 1,[G] Spinning Attack (30),Rx2,None,2,"[GG] Double Spin (40x)
<br>Flip 2 coins. This attack does 40 damage for each heads."
523608,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/523608_200w.jpg,3,23286,https://cpt.tcgcsv.com/bsc6,2024-04-01T18:20:45.607,1,,,0.01,0.1,4.95,0.06,,Normal,009/182,Uncommon,Grass,90,Stage 1,[G] Spinning Attack (30),Rx2,None,2,"[GG] Double Spin (40x)
<br>Flip 2 coins. This attack does 40 damage for each heads."
523609,Blipbug,Blipbug,https://tcgplayer-cdn.tcgplayer.com/product/523609_200w.jpg,3,23286,https://cpt.tcgcsv.com/csc6,2025-02-07T20:23:43.937,1,,,0.01,0.1,19.95,0.04,,Normal,010/182,Common,Grass,50,Basic,"[G] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,
523609,Blipbug,Blipbug,https://tcgplayer-cdn.tcgplayer.com/product/523609_200w.jpg,3,23286,https://cpt.tcgcsv.com/csc6,2025-02-07T20:23:43.937,1,,,0.01,0.13,5.0,0.07,,Reverse Holofoil,010/182,Common,Grass,50,Basic,"[G] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,
523610,Dottler - 011/182,Dottler 011 182,https://tcgplayer-cdn.tcgplayer.com/product/523610_200w.jpg,3,23286,https://cpt.tcgcsv.com/dsc6,2025-02-07T20:23:43.983,1,,,0.02,0.15,4.95,0.08,,Reverse Holofoil,011/182,Common,Grass,80,Stage 1,"[G] Protect
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Rx2,None,2,[2] Zen Headbutt (20)
523610,Dottler - 011/182,Dottler 011 182,https://tcgplayer-cdn.tcgplayer.com/product/523610_200w.jpg,3,23286,https://cpt.tcgcsv.com/dsc6,2025-02-07T20:23:43.983,1,,,0.01,0.1,4.95,0.05,,Normal,011/182,Common,Grass,80,Stage 1,"[G] Protect
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Rx2,None,2,[2] Zen Headbutt (20)
523611,Orbeetle,Orbeetle,https://tcgplayer-cdn.tcgplayer.com/product/523611_200w.jpg,3,23286,https://cpt.tcgcsv.com/fsc6,2023-11-03T04:03:24.207,1,,,0.02,0.16,4.95,0.15,0.12,Reverse Holofoil,012/182,Uncommon,Grass,130,Stage 2,[G] Satellite Beam (30x) <br>This attack does 30 damage for each Energy card in your opponent’s discard pile.,Rx2,None,1,[2] Brain Shake (100) <br>Your opponent’s Active Pokémon is now Confused.
523611,Orbeetle,Orbeetle,https://tcgplayer-cdn.tcgplayer.com/product/523611_200w.jpg,3,23286,https://cpt.tcgcsv.com/fsc6,2023-11-03T04:03:24.207,1,,,0.01,0.1,4.95,0.05,0.02,Normal,012/182,Uncommon,Grass,130,Stage 2,[G] Satellite Beam (30x) <br>This attack does 30 damage for each Energy card in your opponent’s discard pile.,Rx2,None,1,[2] Brain Shake (100) <br>Your opponent’s Active Pokémon is now Confused.
523612,Nymble - 013/182,Nymble 013 182,https://tcgplayer-cdn.tcgplayer.com/product/523612_200w.jpg,3,23286,https://cpt.tcgcsv.com/gsc6,2023-11-03T04:03:24.207,1,,,0.01,0.1,4.95,0.04,0.04,Normal,013/182,Common,Grass,40,Basic,[1] Gnaw (10),Rx2,None,0,
523612,Nymble - 013/182,Nymble 013 182,https://tcgplayer-cdn.tcgplayer.com/product/523612_200w.jpg,3,23286,https://cpt.tcgcsv.com/gsc6,2023-11-03T04:03:24.207,1,,,0.01,0.12,4.95,0.1,0.07,Reverse Holofoil,013/182,Common,Grass,40,Basic,[1] Gnaw (10),Rx2,None,0,
523614,Nymble - 014/182,Nymble 014 182,https://tcgplayer-cdn.tcgplayer.com/product/523614_200w.jpg,3,23286,https://cpt.tcgcsv.com/jsc6,2025-02-07T20:23:44.03,1,,,0.01,0.1,4.95,0.04,,Normal,014/182,Common,Grass,50,Basic,[2] Flop (30),Rx2,None,0,
523614,Nymble - 014/182,Nymble 014 182,https://tcgplayer-cdn.tcgplayer.com/product/523614_200w.jpg,3,23286,https://cpt.tcgcsv.com/jsc6,2025-02-07T20:23:44.03,1,,,0.01,0.15,4.95,0.06,,Reverse Holofoil,014/182,Common,Grass,50,Basic,[2] Flop (30),Rx2,None,0,
523615,Toedscool - 015/182,Toedscool 015 182,https://tcgplayer-cdn.tcgplayer.com/product/523615_200w.jpg,3,23286,https://cpt.tcgcsv.com/ksc6,2024-12-18T06:30:19.257,1,,,0.01,0.15,4.95,0.09,0.09,Reverse Holofoil,015/182,Common,Grass,50,Basic,"[G] Clinging Spore
<br>Attach a Basic [G] Energy from your hand to 1 of your Benched Pokémon.",Rx2,None,1,[1G] Vine Strike (30)
523615,Toedscool - 015/182,Toedscool 015 182,https://tcgplayer-cdn.tcgplayer.com/product/523615_200w.jpg,3,23286,https://cpt.tcgcsv.com/ksc6,2024-12-18T06:30:19.257,1,,,0.01,0.1,4.95,0.07,0.04,Normal,015/182,Common,Grass,50,Basic,"[G] Clinging Spore
<br>Attach a Basic [G] Energy from your hand to 1 of your Benched Pokémon.",Rx2,None,1,[1G] Vine Strike (30)
523616,Toedscool - 016/182,Toedscool 016 182,https://tcgplayer-cdn.tcgplayer.com/product/523616_200w.jpg,3,23286,https://cpt.tcgcsv.com/lsc6,2025-02-07T20:23:44.077,1,,,0.01,0.1,4.95,0.07,0.05,Normal,016/182,Common,Grass,60,Basic,[2] Kick (20),Rx2,None,1,"[2G] Absorb (40)
<br>Heal 20 damage from this Pokémon."
523616,Toedscool - 016/182,Toedscool 016 182,https://tcgplayer-cdn.tcgplayer.com/product/523616_200w.jpg,3,23286,https://cpt.tcgcsv.com/lsc6,2025-02-07T20:23:44.077,1,,,0.01,0.15,5.0,0.13,,Reverse Holofoil,016/182,Common,Grass,60,Basic,[2] Kick (20),Rx2,None,1,"[2G] Absorb (40)
<br>Heal 20 damage from this Pokémon."
523617,Toedscruel - 017/182,Toedscruel 017 182,https://tcgplayer-cdn.tcgplayer.com/product/523617_200w.jpg,3,23286,https://cpt.tcgcsv.com/msc6,2023-11-03T04:03:24.207,1,"<strong>Ability — Slime Mold Colony</strong>
<br>Cards in your opponent's discard pile can't be put into their hand by an effect of your opponent's Abilities or Trainer cards.",,0.02,0.19,4.95,0.16,0.16,Reverse Holofoil,017/182,Uncommon,Grass,120,Stage 1,"[2G] Mushroom Drain (80)
<br>Heal 30 damage from this Pokémon.",Rx2,None,2,
523617,Toedscruel - 017/182,Toedscruel 017 182,https://tcgplayer-cdn.tcgplayer.com/product/523617_200w.jpg,3,23286,https://cpt.tcgcsv.com/msc6,2023-11-03T04:03:24.207,1,"<strong>Ability — Slime Mold Colony</strong>
<br>Cards in your opponent's discard pile can't be put into their hand by an effect of your opponent's Abilities or Trainer cards.",,0.01,0.1,4.95,0.09,0.08,Normal,017/182,Uncommon,Grass,120,Stage 1,"[2G] Mushroom Drain (80)
<br>Heal 30 damage from this Pokémon.",Rx2,None,2,
