productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
560328,Duskull - 018/064,Duskull 018 064,https://tcgplayer-cdn.tcgplayer.com/product/560328_200w.jpg,3,23529,https://cpt.tcgcsv.com/B8v6,2025-03-03T19:52:13.967,1,,0.01,0.19,4.95,0.1,,Normal,,018/064,Common,Psychic,60,Basic,[P] Come and Get You<br> Put up to 3 Duskull from your discard pile onto your Bench.,Dx2,1,[PP] Mumble (30),F-30
560328,Duskull - 018/064,Duskull 018 064,https://tcgplayer-cdn.tcgplayer.com/product/560328_200w.jpg,3,23529,https://cpt.tcgcsv.com/B8v6,2025-03-03T19:52:13.967,1,,0.06,0.29,4.95,0.3,0.19,Reverse Holofoil,,018/064,Common,Psychic,60,Basic,[P] Come and Get You<br> Put up to 3 Duskull from your discard pile onto your Bench.,Dx2,1,[PP] Mumble (30),F-30
560329,Dusclops - 019/064,Dusclops 019 064,https://tcgplayer-cdn.tcgplayer.com/product/560329_200w.jpg,3,23529,https://cpt.tcgcsv.com/C8v6,2025-03-03T19:52:14.023,1,"<strong>Ability: Cursed Blast</strong> Once during your turn, you may put 5 damage counters on 1 of your opponent's Pokemon. If you use this Ability, this Pokemon is Knocked Out.",0.01,0.2,3.99,0.12,0.08,Normal,,019/064,Common,Psychic,90,Stage 1,[PP] Will-O-Wisp (50),Dx2,2,,F-30
560329,Dusclops - 019/064,Dusclops 019 064,https://tcgplayer-cdn.tcgplayer.com/product/560329_200w.jpg,3,23529,https://cpt.tcgcsv.com/C8v6,2025-03-03T19:52:14.023,1,"<strong>Ability: Cursed Blast</strong> Once during your turn, you may put 5 damage counters on 1 of your opponent's Pokemon. If you use this Ability, this Pokemon is Knocked Out.",0.01,0.3,4.99,0.23,0.21,Reverse Holofoil,,019/064,Common,Psychic,90,Stage 1,[PP] Will-O-Wisp (50),Dx2,2,,F-30
560330,Dusknoir - 020/064,Dusknoir 020 064,https://tcgplayer-cdn.tcgplayer.com/product/560330_200w.jpg,3,23529,https://cpt.tcgcsv.com/D8v6,2025-03-03T19:52:14.11,1,"<strong>Ability: Cursed Blast</strong> Once during your turn, you may put 13 damage counters on 1 of your opponent's Pokemon. If you use this Ability, this Pokemon is Knocked Out.",0.16,0.58,5.95,0.56,0.48,Reverse Holofoil,,020/064,Rare,Psychic,160,Stage 2,"[PPC] Shadow Bind (150)<br> During your opponent's next turn, the Defending Pokemon can't retreat.",Dx2,3,,F-30
560330,Dusknoir - 020/064,Dusknoir 020 064,https://tcgplayer-cdn.tcgplayer.com/product/560330_200w.jpg,3,23529,https://cpt.tcgcsv.com/D8v6,2025-03-03T19:52:14.11,1,"<strong>Ability: Cursed Blast</strong> Once during your turn, you may put 13 damage counters on 1 of your opponent's Pokemon. If you use this Ability, this Pokemon is Knocked Out.",0.01,0.39,4.95,0.23,0.47,Holofoil,,020/064,Rare,Psychic,160,Stage 2,"[PPC] Shadow Bind (150)<br> During your opponent's next turn, the Defending Pokemon can't retreat.",Dx2,3,,F-30
560331,Cresselia - 021/064,Cresselia 021 064,https://tcgplayer-cdn.tcgplayer.com/product/560331_200w.jpg,3,23529,https://cpt.tcgcsv.com/F8v6,2025-03-03T19:52:14.317,1,,0.01,0.12,4.95,0.07,,Holofoil,,021/064,Rare,Psychic,120,Basic,[P] Healing Pirouette<br> Heal 20 damage from each of your Pokemon.,Dx2,1,"[PPP] Crescent Purge (80+)<br> You may turn 1 of your face-down Prize cards face up. If you do, this attack does 80 more damage. <em>(That Prize card remains face up for the rest of the game.)</em>",F-30
560331,Cresselia - 021/064,Cresselia 021 064,https://tcgplayer-cdn.tcgplayer.com/product/560331_200w.jpg,3,23529,https://cpt.tcgcsv.com/F8v6,2025-03-03T19:52:14.317,1,,0.01,0.15,4.95,0.15,0.1,Reverse Holofoil,,021/064,Rare,Psychic,120,Basic,[P] Healing Pirouette<br> Heal 20 damage from each of your Pokemon.,Dx2,1,"[PPP] Crescent Purge (80+)<br> You may turn 1 of your face-down Prize cards face up. If you do, this attack does 80 more damage. <em>(That Prize card remains face up for the rest of the game.)</em>",F-30
560332,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/560332_200w.jpg,3,23529,https://cpt.tcgcsv.com/G8v6,2025-03-03T19:52:14.37,1,,0.05,0.29,4.95,0.29,,Reverse Holofoil,,022/064,Uncommon,Psychic,120,Stage 1,"[P] Mystical Return<br> Flip a coin. If heads, choose 1 of your opponent's Benched Pokemon. Shuffle that Pokemon and all attached cards into their deck.",Mx2,1,[PCC] Disarming Voice (90)<br> Your opponent's Active Pokemon is now Confused.,
560332,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/560332_200w.jpg,3,23529,https://cpt.tcgcsv.com/G8v6,2025-03-03T19:52:14.37,1,,0.01,0.16,40.0,0.18,,Normal,,022/064,Uncommon,Psychic,120,Stage 1,"[P] Mystical Return<br> Flip a coin. If heads, choose 1 of your opponent's Benched Pokemon. Shuffle that Pokemon and all attached cards into their deck.",Mx2,1,[PCC] Disarming Voice (90)<br> Your opponent's Active Pokemon is now Confused.,
560333,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/560333_200w.jpg,3,23529,https://cpt.tcgcsv.com/H8v6,2025-03-03T19:52:14.56,1,,0.01,0.07,4.95,0.04,0.01,Normal,,023/064,Common,Fighting,70,Basic,[F] Light Punch (10),Px2,1,"[FC] Frog Hop (20+)<br> Flip a coin. If heads, this attack does 20 more damage.",
560333,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/560333_200w.jpg,3,23529,https://cpt.tcgcsv.com/H8v6,2025-03-03T19:52:14.56,1,,0.01,0.12,4.95,0.06,,Reverse Holofoil,,023/064,Common,Fighting,70,Basic,[F] Light Punch (10),Px2,1,"[FC] Frog Hop (20+)<br> Flip a coin. If heads, this attack does 20 more damage.",
560334,Toxicroak,Toxicroak,https://tcgplayer-cdn.tcgplayer.com/product/560334_200w.jpg,3,23529,https://cpt.tcgcsv.com/J8v6,2025-03-03T19:52:14.653,1,,0.05,0.15,4.95,0.11,,Reverse Holofoil,,024/064,Common,Fighting,130,Stage 1,[CC] Corkscrew Punch (50),Px2,1,"[FCC] Clean Hit (90+)<br> If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 90 more damage.",
560334,Toxicroak,Toxicroak,https://tcgplayer-cdn.tcgplayer.com/product/560334_200w.jpg,3,23529,https://cpt.tcgcsv.com/J8v6,2025-03-03T19:52:14.653,1,,0.01,0.09,4.95,0.06,0.01,Normal,,024/064,Common,Fighting,130,Stage 1,[CC] Corkscrew Punch (50),Px2,1,"[FCC] Clean Hit (90+)<br> If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 90 more damage.",
560335,Bloodmoon Ursaluna,Bloodmoon Ursaluna,https://tcgplayer-cdn.tcgplayer.com/product/560335_200w.jpg,3,23529,https://cpt.tcgcsv.com/K8v6,2025-03-03T19:52:14.763,1,"<strong>Ability: Battle-Hardened</strong> When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Basic Fighting Energy cards from your hand to this Pokemon.",0.01,0.17,4.95,0.15,,Reverse Holofoil,,025/064,Rare,Fighting,150,Basic,[FFC] Mad Bite (100+)<br> This attack does 30 more damage for each damage counter on your opponent's Active Pokemon.,Gx2,4,,
560335,Bloodmoon Ursaluna,Bloodmoon Ursaluna,https://tcgplayer-cdn.tcgplayer.com/product/560335_200w.jpg,3,23529,https://cpt.tcgcsv.com/K8v6,2025-03-03T19:52:14.763,1,"<strong>Ability: Battle-Hardened</strong> When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Basic Fighting Energy cards from your hand to this Pokemon.",0.01,0.12,20.0,0.1,,Holofoil,,025/064,Rare,Fighting,150,Basic,[FFC] Mad Bite (100+)<br> This attack does 30 more damage for each damage counter on your opponent's Active Pokemon.,Gx2,4,,
560336,Slither Wing,Slither Wing,https://tcgplayer-cdn.tcgplayer.com/product/560336_200w.jpg,3,23529,https://cpt.tcgcsv.com/L8v6,2025-03-03T19:52:14.857,1,,0.02,0.16,4.95,0.15,,Reverse Holofoil,,026/064,Uncommon,Fighting,140,Basic,"[FC] Iron Smasher (20+)<br> If your opponent has any Future Pokemon in play, this attack does 120 more damage.",Px2,3,[FFC] Smashing Wing (130)<br> Discard 2 Energy from this Pokemon.,
560336,Slither Wing,Slither Wing,https://tcgplayer-cdn.tcgplayer.com/product/560336_200w.jpg,3,23529,https://cpt.tcgcsv.com/L8v6,2025-03-03T19:52:14.857,1,,0.01,0.1,20.0,0.07,0.02,Normal,,026/064,Uncommon,Fighting,140,Basic,"[FC] Iron Smasher (20+)<br> If your opponent has any Future Pokemon in play, this attack does 120 more damage.",Px2,3,[FFC] Smashing Wing (130)<br> Discard 2 Energy from this Pokemon.,
560337,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/560337_200w.jpg,3,23529,https://cpt.tcgcsv.com/M8v6,2025-03-03T19:52:14.92,1,,0.02,0.15,4.95,0.14,,Reverse Holofoil,,027/064,Common,Darkness,50,Basic,"[D] Lead<br> Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",Lx2,1,[D] Darkness Fang (10),F-30
560337,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/560337_200w.jpg,3,23529,https://cpt.tcgcsv.com/M8v6,2025-03-03T19:52:14.92,1,,0.01,0.08,4.95,0.04,,Normal,,027/064,Common,Darkness,50,Basic,"[D] Lead<br> Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",Lx2,1,[D] Darkness Fang (10),F-30
560338,Golbat,Golbat,https://tcgplayer-cdn.tcgplayer.com/product/560338_200w.jpg,3,23529,https://cpt.tcgcsv.com/N8v6,2025-03-03T19:52:14.967,1,,0.03,0.15,4.95,0.11,,Reverse Holofoil,,028/064,Common,Darkness,80,Stage 1,[D] Speed Dive (30),Lx2,1,"[DC] Pitch-Black Blade (80)<br> During your next turn, this Pokemon can't attack.",F-30
560338,Golbat,Golbat,https://tcgplayer-cdn.tcgplayer.com/product/560338_200w.jpg,3,23529,https://cpt.tcgcsv.com/N8v6,2025-03-03T19:52:14.967,1,,0.01,0.09,4.95,0.05,,Normal,,028/064,Common,Darkness,80,Stage 1,[D] Speed Dive (30),Lx2,1,"[DC] Pitch-Black Blade (80)<br> During your next turn, this Pokemon can't attack.",F-30
560339,Crobat,Crobat,https://tcgplayer-cdn.tcgplayer.com/product/560339_200w.jpg,3,23529,https://cpt.tcgcsv.com/P8v6,2025-03-03T19:52:15.013,1,"<strong>Ability: Shadowy Envoy</strong> Once during your turn, if you played Janine's Secret Art from your hand this turn, you may draw cards until you have 8 cards in your hand.",0.02,0.15,4.95,0.15,0.1,Reverse Holofoil,,029/064,Uncommon,Darkness,130,Stage 2,"[DC] Poison Fang (120)<br> Your opponent's Active Pokemon is now Poisoned. During Pokemon Checkup, put 2 damage counters on that Pokemon instead of 1.",Lx2,0,,F-30
560339,Crobat,Crobat,https://tcgplayer-cdn.tcgplayer.com/product/560339_200w.jpg,3,23529,https://cpt.tcgcsv.com/P8v6,2025-03-03T19:52:15.013,1,"<strong>Ability: Shadowy Envoy</strong> Once during your turn, if you played Janine's Secret Art from your hand this turn, you may draw cards until you have 8 cards in your hand.",0.01,0.09,4.95,0.05,,Normal,,029/064,Uncommon,Darkness,130,Stage 2,"[DC] Poison Fang (120)<br> Your opponent's Active Pokemon is now Poisoned. During Pokemon Checkup, put 2 damage counters on that Pokemon instead of 1.",Lx2,0,,F-30
560340,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/560340_200w.jpg,3,23529,https://cpt.tcgcsv.com/Q8v6,2025-03-03T19:52:15.07,1,,0.01,0.16,4.95,0.2,,Reverse Holofoil,,030/064,Common,Darkness,110,Basic,"[C] Darkfall (20+)<br> If you have at least 3 Darkness Energy in play, this attack does 50 more damage.",Gx2,1,,
560340,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/560340_200w.jpg,3,23529,https://cpt.tcgcsv.com/Q8v6,2025-03-03T19:52:15.07,1,,0.01,0.09,4.95,0.07,0.01,Normal,,030/064,Common,Darkness,110,Basic,"[C] Darkfall (20+)<br> If you have at least 3 Darkness Energy in play, this attack does 50 more damage.",Gx2,1,,
560341,Zorua - 031/064,Zorua 031 064,https://tcgplayer-cdn.tcgplayer.com/product/560341_200w.jpg,3,23529,https://cpt.tcgcsv.com/R8v6,2025-03-03T19:52:15.18,1,,0.01,0.1,4.95,0.04,0.01,Normal,,031/064,Common,Darkness,70,Basic,[C] Stampede (10),Gx2,1,[DC] Double Scratch (20x)<br> Flip 2 coins. This attack does 20 damage for each heads.,
560341,Zorua - 031/064,Zorua 031 064,https://tcgplayer-cdn.tcgplayer.com/product/560341_200w.jpg,3,23529,https://cpt.tcgcsv.com/R8v6,2025-03-03T19:52:15.18,1,,0.01,0.15,4.95,0.15,0.09,Reverse Holofoil,,031/064,Common,Darkness,70,Basic,[C] Stampede (10),Gx2,1,[DC] Double Scratch (20x)<br> Flip 2 coins. This attack does 20 damage for each heads.,
560342,Zoroark,Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/560342_200w.jpg,3,23529,https://cpt.tcgcsv.com/S8v6,2025-03-03T19:52:15.23,1,,0.01,0.1,4.95,0.08,0.04,Holofoil,,032/064,Rare,Darkness,120,Stage 1,[CC] Illusory Hijacking (60x)<br> This attack does 60 damage for each of your opponent's Pokemon ex and Pokemon V in play.,Gx2,1,[DCC] Claw Slash (110),
560342,Zoroark,Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/560342_200w.jpg,3,23529,https://cpt.tcgcsv.com/S8v6,2025-03-03T19:52:15.23,1,,0.01,0.18,4.95,0.19,0.09,Reverse Holofoil,,032/064,Rare,Darkness,120,Stage 1,[CC] Illusory Hijacking (60x)<br> This attack does 60 damage for each of your opponent's Pokemon ex and Pokemon V in play.,Gx2,1,[DCC] Claw Slash (110),
560343,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/560343_200w.jpg,3,23529,https://cpt.tcgcsv.com/T8v6,2025-03-03T19:52:15.283,1,,0.01,0.08,4.95,0.08,,Normal,,033/064,Common,Darkness,60,Basic,[C] Mischievous Tentacles<br> Look at the top card of your opponent's deck. You may have your opponent shuffle their deck.,Gx2,1,[D] Peck (10),
560343,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/560343_200w.jpg,3,23529,https://cpt.tcgcsv.com/T8v6,2025-03-03T19:52:15.283,1,,0.01,0.13,22.0,0.09,,Reverse Holofoil,,033/064,Common,Darkness,60,Basic,[C] Mischievous Tentacles<br> Look at the top card of your opponent's deck. You may have your opponent shuffle their deck.,Gx2,1,[D] Peck (10),
560344,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/560344_200w.jpg,3,23529,https://cpt.tcgcsv.com/V8v6,2025-03-03T19:52:15.347,1,,0.01,0.08,5.01,0.05,,Normal,,034/064,Uncommon,Darkness,120,Stage 1,"[D] Colluding Tentacles<br> Switch in 1 of your opponent's Benched Pokemon to the Active Spot. If you do, this attack does 120 damage to the new Active Pokemon. If you didn't play Xerosic's Machinations from your hand during this turn, this attack does nothing.",Gx2,3,[DCC] Spinning Attack (90),
560344,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/560344_200w.jpg,3,23529,https://cpt.tcgcsv.com/V8v6,2025-03-03T19:52:15.347,1,,0.02,0.12,4.95,0.08,,Reverse Holofoil,,034/064,Uncommon,Darkness,120,Stage 1,"[D] Colluding Tentacles<br> Switch in 1 of your opponent's Benched Pokemon to the Active Spot. If you do, this attack does 120 damage to the new Active Pokemon. If you didn't play Xerosic's Machinations from your hand during this turn, this attack does nothing.",Gx2,3,[DCC] Spinning Attack (90),
560345,Yveltal,Yveltal,https://tcgplayer-cdn.tcgplayer.com/product/560345_200w.jpg,3,23529,https://cpt.tcgcsv.com/W8v6,2025-03-03T19:52:15.44,1,,0.01,0.1,4.95,0.06,0.1,Normal,,035/064,Uncommon,Darkness,120,Basic,[D] Corrosive Winds<br> Put 2 damage counters on each of your opponent's Pokemon that has any damage counters on it.,Lx2,1,"[DDC] Destructive Beam (100)<br> Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",F-30
560345,Yveltal,Yveltal,https://tcgplayer-cdn.tcgplayer.com/product/560345_200w.jpg,3,23529,https://cpt.tcgcsv.com/W8v6,2025-03-03T19:52:15.44,1,,0.01,0.15,4.95,0.13,,Reverse Holofoil,,035/064,Uncommon,Darkness,120,Basic,[D] Corrosive Winds<br> Put 2 damage counters on each of your opponent's Pokemon that has any damage counters on it.,Lx2,1,"[DDC] Destructive Beam (100)<br> Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",F-30
560346,Okidogi ex - 036/064,Okidogi ex 036 064,https://tcgplayer-cdn.tcgplayer.com/product/560346_200w.jpg,3,23529,https://cpt.tcgcsv.com/X8v6,2025-03-03T19:52:15.503,1,,0.1,0.61,150.0,0.55,1.0,Holofoil,,036/064,Double Rare,Darkness,250,Basic,"[C] Poisonous Musculature<br> Search your deck for up to 2 Basic Darkness Energy cards and attach them to this Pokemon. Then, shuffle your deck. If you attached Energy to a Pokemon in this way, this Pokemon is now Poisoned.",Fx2,3,"[DDC] Chain-Crazed (130+)<br> If this Pokemon is Poisoned, this attack does 130 more damage.",
560347,Munkidori ex - 037/064,Munkidori ex 037 064,https://tcgplayer-cdn.tcgplayer.com/product/560347_200w.jpg,3,23529,https://cpt.tcgcsv.com/Z8v6,2025-03-03T19:52:15.553,1,"<strong>Ability: Oh No You Don't</strong> If this Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, and if you have any Pecharunt ex in play, your opponent takes 1 fewer Prize card.",0.13,0.5,10.0,0.32,0.37,Holofoil,,037/064,Double Rare,Darkness,210,Basic,"[DDC] Dirty Headbutt (190)<br> During your next turn, this Pokemon can't use Dirty Headbutt.",Fx2,1,,
560348,Fezandipiti ex - 038/064,Fezandipiti ex 038 064,https://tcgplayer-cdn.tcgplayer.com/product/560348_200w.jpg,3,23529,https://cpt.tcgcsv.com/-8v6,2025-03-03T19:52:15.59,1,"<strong>Ability: Flip the Script</strong> Once during your turn, if any of your Pokemon were Knocked Out during your opponent's last turn, you may draw 3 cards. You can't use more than 1 Flip the Script Ability each turn.",7.5,11.69,31.48,10.83,12.93,Holofoil,,038/064,Double Rare,Darkness,210,Basic,[CCC] Cruel Arrow<br> This attack does 100 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,1,,
560349,Pecharunt ex - 039/064,Pecharunt ex 039 064,https://tcgplayer-cdn.tcgplayer.com/product/560349_200w.jpg,3,23529,https://cpt.tcgcsv.com/_8v6,2025-03-03T19:52:15.637,1,"<strong>Ability: Subjugating Chains</strong> Once during your turn, you may switch 1 of your Benched Darkness Pokemon, except any Pecharunt ex, with your Active Pokemon. If you do, the new Active Pokemon is now Poisoned. You can't use more than 1 Subjugating Chains Ability each turn.",0.3,0.99,10.0,0.71,0.77,Holofoil,,039/064,Double Rare,Darkness,190,Basic,[DD] Irritated Outburst (60x)<br> This attack does 60 damage for each Prize card your opponent has taken.,Fx2,1,,
560350,Genesect,Genesect,https://tcgplayer-cdn.tcgplayer.com/product/560350_200w.jpg,3,23529,https://cpt.tcgcsv.com/09v6,2025-03-03T19:52:15.7,1,"<strong>Ability: ACE Nullifier</strong> If this Pokemon has a Pokemon Tool attached, your opponent can't play any ACE SPEC cards from their hand.",0.01,0.1,4.95,0.07,0.04,Normal,,040/064,Uncommon,Metal,110,Basic,[MCC] Magnetic Blast (100),Rx2,1,,G-30
560350,Genesect,Genesect,https://tcgplayer-cdn.tcgplayer.com/product/560350_200w.jpg,3,23529,https://cpt.tcgcsv.com/09v6,2025-03-03T19:52:15.7,1,"<strong>Ability: ACE Nullifier</strong> If this Pokemon has a Pokemon Tool attached, your opponent can't play any ACE SPEC cards from their hand.",0.01,0.15,4.95,0.09,,Reverse Holofoil,,040/064,Uncommon,Metal,110,Basic,[MCC] Magnetic Blast (100),Rx2,1,,G-30
560351,Cufant - 041/064,Cufant 041 064,https://tcgplayer-cdn.tcgplayer.com/product/560351_200w.jpg,3,23529,https://cpt.tcgcsv.com/29v6,2025-03-03T19:52:15.76,1,,0.01,0.08,4.95,0.05,0.01,Normal,,041/064,Common,Metal,100,Basic,[MC] Tackle (30),Rx2,3,[MMC] Confront (70),G-30
560351,Cufant - 041/064,Cufant 041 064,https://tcgplayer-cdn.tcgplayer.com/product/560351_200w.jpg,3,23529,https://cpt.tcgcsv.com/29v6,2025-03-03T19:52:15.76,1,,0.02,0.12,4.95,0.1,,Reverse Holofoil,,041/064,Common,Metal,100,Basic,[MC] Tackle (30),Rx2,3,[MMC] Confront (70),G-30
560352,Copperajah,Copperajah,https://tcgplayer-cdn.tcgplayer.com/product/560352_200w.jpg,3,23529,https://cpt.tcgcsv.com/39v6,2025-03-03T19:52:15.81,1,"<strong>Ability: Massive Body</strong> As long as this Pokemon is in the Active Spot, your opponent can't play any Stadium cards from their hand.",0.01,0.15,4.95,0.12,0.09,Reverse Holofoil,,042/064,Rare,Metal,200,Stage 1,"[MMMC] Nasal Lariat (130+)<br> You may do 100 more damage. If you do, during your next turn, this Pokemon can't attack.",Rx2,4,,G-30
560352,Copperajah,Copperajah,https://tcgplayer-cdn.tcgplayer.com/product/560352_200w.jpg,3,23529,https://cpt.tcgcsv.com/39v6,2025-03-03T19:52:15.81,1,"<strong>Ability: Massive Body</strong> As long as this Pokemon is in the Active Spot, your opponent can't play any Stadium cards from their hand.",0.01,0.1,4.95,0.05,0.04,Holofoil,,042/064,Rare,Metal,200,Stage 1,"[MMMC] Nasal Lariat (130+)<br> You may do 100 more damage. If you do, during your next turn, this Pokemon can't attack.",Rx2,4,,G-30
560353,Varoom,Varoom,https://tcgplayer-cdn.tcgplayer.com/product/560353_200w.jpg,3,23529,https://cpt.tcgcsv.com/59v6,2025-03-03T19:52:15.87,1,,0.01,0.09,4.95,0.06,0.02,Normal,,043/064,Common,Metal,70,Basic,"[M] Rigidify<br> During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Rx2,1,[MM] Headbutt Bounce (20),G-30
560353,Varoom,Varoom,https://tcgplayer-cdn.tcgplayer.com/product/560353_200w.jpg,3,23529,https://cpt.tcgcsv.com/59v6,2025-03-03T19:52:15.87,1,,0.01,0.13,4.95,0.1,,Reverse Holofoil,,043/064,Common,Metal,70,Basic,"[M] Rigidify<br> During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Rx2,1,[MM] Headbutt Bounce (20),G-30
560354,Axew,Axew,https://tcgplayer-cdn.tcgplayer.com/product/560354_200w.jpg,3,23529,https://cpt.tcgcsv.com/69v6,2025-03-03T19:52:15.917,1,,0.01,0.09,4.95,0.07,0.04,Normal,,044/064,Common,Dragon,70,Basic,[F] Scratch (10),,2,[FM] Sharp Fang (30),
560354,Axew,Axew,https://tcgplayer-cdn.tcgplayer.com/product/560354_200w.jpg,3,23529,https://cpt.tcgcsv.com/69v6,2025-03-03T19:52:15.917,1,,0.01,0.13,4.95,0.12,0.05,Reverse Holofoil,,044/064,Common,Dragon,70,Basic,[F] Scratch (10),,2,[FM] Sharp Fang (30),
560355,Fraxure - 045/064,Fraxure 045 064,https://tcgplayer-cdn.tcgplayer.com/product/560355_200w.jpg,3,23529,https://cpt.tcgcsv.com/79v6,2025-03-03T19:52:15.98,1,"<strong>Ability: Unnerve</strong> Whenever your opponent plays an Item or Supporter card from their hand, prevent all effects of that card done to this Pokemon.",0.01,0.11,4.95,0.09,,Reverse Holofoil,,045/064,Common,Dragon,100,Stage 1,[FM] Dragon Pulse (80)<br> Discard the top card of your deck.,,2,,
560355,Fraxure - 045/064,Fraxure 045 064,https://tcgplayer-cdn.tcgplayer.com/product/560355_200w.jpg,3,23529,https://cpt.tcgcsv.com/79v6,2025-03-03T19:52:15.98,1,"<strong>Ability: Unnerve</strong> Whenever your opponent plays an Item or Supporter card from their hand, prevent all effects of that card done to this Pokemon.",0.01,0.09,4.95,0.07,0.03,Normal,,045/064,Common,Dragon,100,Stage 1,[FM] Dragon Pulse (80)<br> Discard the top card of your deck.,,2,,
560356,Haxorus,Haxorus,https://tcgplayer-cdn.tcgplayer.com/product/560356_200w.jpg,3,23529,https://cpt.tcgcsv.com/89v6,2025-03-03T19:52:16.027,1,,0.01,0.13,4.95,0.12,,Holofoil,,046/064,Rare,Dragon,170,Stage 2,"[F] Bring Down the Axe<br> If your opponent's Active Pokemon has any Special Energy attached, it is Knocked Out.",,2,[FM] Dragon Pulse (230)<br> Discard the top 3 cards of your deck.,
560356,Haxorus,Haxorus,https://tcgplayer-cdn.tcgplayer.com/product/560356_200w.jpg,3,23529,https://cpt.tcgcsv.com/89v6,2025-03-03T19:52:16.027,1,,0.01,0.21,4.95,0.21,,Reverse Holofoil,,046/064,Rare,Dragon,170,Stage 2,"[F] Bring Down the Axe<br> If your opponent's Active Pokemon has any Special Energy attached, it is Knocked Out.",,2,[FM] Dragon Pulse (230)<br> Discard the top 3 cards of your deck.,
560358,Kyurem,Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/560358_200w.jpg,3,23529,https://cpt.tcgcsv.com/b9v6,2025-03-03T19:52:16.083,1,"<strong>Ability: Plasma Bane</strong> If your opponent has any cards in their discard pile that have Colress in the name, this Pokemon can use the Trifrost attack for Colorless.",0.01,0.19,4.95,0.12,0.12,Reverse Holofoil,,047/064,Uncommon,Dragon,130,Basic,[WWMMC] Trifrost<br> Discard all Energy from this Pokemon. This attack does 110 damage to 3 of your opponent's Pokemon. ''(Don't apply Weakness and Resistance for Benched Pokemon.)'',,2,,
560358,Kyurem,Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/560358_200w.jpg,3,23529,https://cpt.tcgcsv.com/b9v6,2025-03-03T19:52:16.083,1,"<strong>Ability: Plasma Bane</strong> If your opponent has any cards in their discard pile that have Colress in the name, this Pokemon can use the Trifrost attack for Colorless.",0.01,0.13,4.95,0.1,,Normal,,047/064,Uncommon,Dragon,130,Basic,[WWMMC] Trifrost<br> Discard all Energy from this Pokemon. This attack does 110 damage to 3 of your opponent's Pokemon. ''(Don't apply Weakness and Resistance for Benched Pokemon.)'',,2,,
560359,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/560359_200w.jpg,3,23529,https://cpt.tcgcsv.com/c9v6,2025-03-03T19:52:16.147,1,,0.01,0.08,5.01,0.06,0.04,Normal,,048/064,Common,Colorless,70,Basic,[CC] Fury Swipes (20x)<br> Flip 3 coins. This attack does 20 damage for each heads.,Fx2,1,,
560359,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/560359_200w.jpg,3,23529,https://cpt.tcgcsv.com/c9v6,2025-03-03T19:52:16.147,1,,0.03,0.15,4.95,0.15,,Reverse Holofoil,,048/064,Common,Colorless,70,Basic,[CC] Fury Swipes (20x)<br> Flip 3 coins. This attack does 20 damage for each heads.,Fx2,1,,
